Filename,Detected_Language,Whisper_Text,CMU_Raw_Text,Text_Similarity,CMU_Raw_Audio,Start_Time,Stop_Time,Source,Emotion
TbZPa_keawc[1],en,"and was kept in their camp made to do domestic work, kept in a state of forced nudity, gang raped, whatever.","['and' 'was' 'kept' 'in' 'their' 'camp' 'made' 'sp' 'to' 'sp' 'do'
 'domestic' 'work' 'kept' 'in' 'a' 'state' 'of' 'forced' 'nudity' 'sp'
 'gang' 'raped' 'whatever']",0.981132075471698,TbZPa_keawc,61.2532879819,69.5444444444,CMU-MOSEI,negative
UK_IXtJ2BqI[16],en,I am tired of feeling like I'm spinning my wheels all the time.,"['sp' 'i' 'am' 'tired' 'of' 'feeling' 'like' ""i'm"" 'spinning' 'my'
 'wheels' 'all' 'the' 'time' 'sp']",0.9230769230769232,UK_IXtJ2BqI,21.2231292517,25.7052154195,CMU-MOSEI,negative
Vuay0mVKkik[1],en,I came to this country and been living as an undocumented person for 15 years.,"['years' 'sp' 'i' 'came' 'to' 'this' 'country' 'and' 'been' 'living' 'sp'
 'as' 'an' 'sp' 'undocumented' 'sp' 'person' 'sp' 'for' 'sp' 'years' 'sp']",0.9367088607594936,Vuay0mVKkik,5.928,14.012,CMU-MOSEI,negative
WoL4fCxGd8Q[11],en,I wasn't a fan of only one. I thought it was pretty disappointing to me and you know this song I didn't have much expectations going in. I'm a fan,"['examples' 'i' ""wasn't"" 'a' 'fan' 'of' 'only' 'one' 'sp' 'i' 'thought'
 'it' 'was' 'pretty' 'disappointing' 'to' 'me' 'sp' 'and' 'sp' 'this'
 'song' 'i' ""didn't"" 'have' 'much' 'expectation' 'sp' 'going' 'in' 'i'
 'am' 'a' 'fan']",0.8979591836734694,WoL4fCxGd8Q,73.215,80.83,CMU-MOSEI,negative
WoL4fCxGd8Q[5],en,"Both artists are amazing talents, but together they just seem to have great songwriting capabilities when they were working in the same space. This song sort of feels like that too.","['sp' 'both' 'artists' 'are' 'amazing' 'talents' 'but' 'sp' 'together'
 'they' ""didn't"" 'really' 'have' 'sp' 'amazing' 'song' 'writing' 'sp'
 'capabilities' 'when' 'they' 'were' 'working' 'in' 'the' 'same' 'space'
 'sp' 'and' 'sp' 'this' 'song' 'sort' 'of' 'feels' 'like' 'this' 'too'
 'sp' 'in' 'fact']",0.8947368421052632,WoL4fCxGd8Q,124.429,134.288,CMU-MOSEI,negative
XQOUZhWI1B0[0],en,"Man, I replaced the first rare free because it didn't taste right to you. And the second burger because it wasn't cooked enough.","['sp' 'maam' 'sp' 'i' 'replaced' 'the' 'first' 'burger' 'free' 'because'
 'it' 'sp' ""didn't"" 'taste' 'right' 'to' 'sp' 'you' 'sp' 'and' 'the' 'sp'
 'second' 'burger' 'because' 'it' ""wasn't"" 'cooked' 'enough' 'sp' 'now']",0.9138576779026216,XQOUZhWI1B0,0.0,6.449,CMU-MOSEI,negative
XQOUZhWI1B0[4],en,You guys might have nice for all the customers while the French White Boys are making perverted jokes.,"['forget' 'sp' 'you' 'got' 'sp' 'to' 'smile' 'nice' 'for' 'all' 'the'
 'customers' 'sp' 'while' 'the' 'french' 'fry' 'boys' 'are' 'making'
 'perverted' 'jokes' 'sp']",0.8780487804878049,XQOUZhWI1B0,31.799,36.68,CMU-MOSEI,negative
XblL7mcdDdg[1],en,investments and we shouldn't avoid being trapped into a zero-sum game of everybody trying to outdo or to out-compete or to dump in particular socially on the neighbor.,"['investments' 'and' 'should' 'sp' 'we' 'sp' 'avoid' 'being' 'trapped'
 'into' 'zero' 'someday' 'sp' 'or' 'it' 'everybody' 'trying' 'to' 'sp'
 'out' 'do' 'sp' 'or' 'to' 'out' 'compete' 'or' 'to' 'sp' 'dump' 'in'
 'particular' 'socially' 'sp' 'on' 'the' 'neighbor' 'sp']",0.9486404833836858,XblL7mcdDdg,79.78,90.967,CMU-MOSEI,negative
YQUutkMdLj0[0],en,"Sadly, most people are associating with other people who are stuck in sin. And because of this, that wickedness rubs off on them and they are not able to walk with Jesus, but they are pulled off the road of righteousness.","['sp' 'sadly' 'most' 'people' 'sp' 'are' 'associating' 'with' 'other'
 'people' 'who' 'are' 'stuck' 'in' 'sin' 'sp' 'and' 'sp' 'because' 'of'
 'sp' 'this' 'sp' 'that' 'wickedness' 'rubs' 'off' 'on' 'them' 'and'
 'they' 'are' 'not' 'able' 'to' 'walk' 'with' 'jesus' 'but' 'they' 'are'
 'pulled' 'sp' 'off' 'sp' 'the' 'road' 'of' 'righteousness' 'sp']",0.968181818181818,YQUutkMdLj0,9.819,28.15,CMU-MOSEI,negative
Yi6Qyn4X8is[7],en,And the thing I really want to say is that this generation has got to be the dumbest generation that I've ever seen and I'm a young,"['sp' 'and' 'the' 'thing' 'i' 'want' 'to' 'say' 'is' 'that' 'this'
 'generation' 'has' 'to' 'be' 'the' 'dumbest' 'generation' 'that' 'i'
 'have' 'ever' 'seen' 'and' 'i' 'am' 'a' 'young' 'guy' 'and']",0.8981132075471698,Yi6Qyn4X8is,69.384,74.614,CMU-MOSEI,negative
Zj_4YmbMWtg[1],en,"Every time I watched her struggle with something that she used to do without even thinking about it, I'd have to leave the room.","['every' 'time' 'i' 'watched' 'her' 'struggle' 'with' 'something' 'that'
 'she' 'used' 'to' 'do' 'without' 'even' 'sp' 'thinking' 'about' 'it' 'sp'
 ""i'd"" 'have' 'to' 'leave' 'the' 'room']",0.9534883720930232,Zj_4YmbMWtg,13.0927437642,19.2287981859,CMU-MOSEI,negative
Zj_4YmbMWtg[2],en,"Something about her was gone, had died. I guess you could say.","['something' 'about' 'her' 'was' 'sp' 'gone' 'sp' 'had' 'died' 'sp' 'i'
 'guess' 'you' 'could' 'say']",0.9421487603305784,Zj_4YmbMWtg,21.8528344671,27.0111111111,CMU-MOSEI,negative
Zj_4YmbMWtg[3],en,"When I realized that, that something in her had died, I finally gave myself permission to grieve.","['when' 'i' 'realized' 'that' 'sp' 'that' 'something' 'in' 'her' 'had'
 'died' 'sp' 'i' 'sp' 'finally' 'gave' 'myself' 'permission' 'to' 'grieve']",0.9528795811518324,Zj_4YmbMWtg,28.2782312925,33.9054421769,CMU-MOSEI,negative
_8pvMpMdGM4[8],en,"sitting at that hole and looking up at the front of the church looking at the cross and putting all this together and then looking back at that hole and realizing if I don't accept the Savior, this God, I'm gonna go into this hole and I'm gonna go to hell and","['need' 'sp' 'sitting' 'at' 'that' 'hole' 'sp' 'and' 'looking' 'up' 'at'
 'the' 'front' 'of' 'the' 'church' 'sp' 'looking' 'sp' 'at' 'the' 'cross'
 'sp' 'and' 'putting' 'all' 'this' 'together' 'and' 'then' 'looking'
 'back' 'at' 'that' 'hole' 'sp' 'and' 'realizing' 'sp' 'if' 'i' ""don't""
 'sp' 'accept' 'sp' 'this' 'savior' 'this' 'this' 'god' 'sp' ""i'm"" 'going'
 'to' 'go' 'into' 'this' 'hole' 'and' ""i'm"" 'going' 'to' 'sp' 'go' 'to'
 'hell' 'sp' 'and']",0.9222222222222224,_8pvMpMdGM4,163.779,182.858,CMU-MOSEI,negative
_K0okiLaF9I[0],en,"Now, do you think if the government had to base spending on a real standard of money instead of a system based on paper and fraud that we'd be in the financial trouble that we're in today?","['standard' 'do' 'you' 'think' 'if' 'the' 'government' 'sp' 'had' 'to'
 'base' 'its' 'spending' 'on' 'a' 'real' 'standard' 'of' 'money' 'instead'
 'of' 'a' 'system' 'based' 'on' 'paper' 'sp' 'and' 'sp' 'fraud' 'sp'
 ""we'd"" 'be' 'in' 'the' 'financial' 'trouble' ""we're"" 'in' 'today' 'and'
 'sp' 'why']",0.9354005167958656,_K0okiLaF9I,5.539,17.963,CMU-MOSEI,negative
b_SffSbPVJM[0],en,I'm very reluctant to say Christians believe this or Jews believe this. Hindus believe this. I don't like to do that and I generally don't like it when other people do that.,"['like' ""i'm"" 'sp' 'very' 'sp' 'reluctant' 'to' 'say' 'sp' 'christians'
 'believe' 'sp' 'this' 'or' 'jews' 'believe' 'this' 'sp' 'hindus'
 'believe' 'this' 'sp' 'i' ""don't"" 'like' 'to' 'do' 'that' 'and' 'i'
 'generally' ""don't"" 'like' 'it' 'when' 'other' 'people' 'do' 'that']",0.9265536723163842,b_SffSbPVJM,137.779365079,148.095918367,CMU-MOSEI,negative
badtXoOJaf8[0],en,Could you imagine the implications of a woman having an abortion right up until she did?,"['sp' 'can' 'you' 'imagine' 'the' 'implications' 'of' 'a' 'woman' 'having'
 'sp' 'an' 'abortion' 'right' 'up' 'until' 'the' 'sp' 'due' 'date' 'i'
 'have']",0.8829787234042553,badtXoOJaf8,0.0,6.938,CMU-MOSEI,negative
badtXoOJaf8[1],en,I have never had a student in my class as intelligent as your daughter.,"['sp' 'i' 'have' 'never' 'sp' 'had' 'a' 'student' 'in' 'my' 'class' 'sp'
 'as' 'intelligent' 'as' 'your' 'daughter' 'sp']",0.9583333333333334,badtXoOJaf8,19.956,25.336,CMU-MOSEI,negative
badtXoOJaf8[2],en,told me the jail term I now face for the rest of my life called regret.,"['one' 'sp' 'told' 'me' 'no' 'one' 'told' 'sp' 'me' 'the' 'jail' 'term'
 'i' 'now' 'face' 'for' 'the' 'rest' 'of' 'my' 'life' 'sp' 'called'
 'regret' 'sp']",0.8625,badtXoOJaf8,41.367,47.655,CMU-MOSEI,negative
bdtwQxwySN0[4],en,Is your heart and your emotions and your facial expressions in line with the Holy Spirit?,"['sp' 'is' 'your' 'heart' 'and' 'your' 'emotions' 'and' 'your' 'sp'
 'facial' 'expressions' 'in' 'line' 'with' 'the' 'holy' 'spirit' 'sp']",0.9444444444444444,bdtwQxwySN0,126.654,133.031,CMU-MOSEI,negative
bdtwQxwySN0[6],en,"But vice versa, if they are smiling and laughing at what God hates and detests, their heart is also against God and they are antichrist.","['sp' 'but' 'vise' 'versa' 'if' 'they' 'are' 'smiling' 'at' 'what' 'sp'
 'god' 'hates' 'and' 'sp' 'their' 'heart' 'also' 'sp' 'is' 'against' 'god'
 'and' 'they' 'are' 'anti' 'christ' 'sp']",0.9047619047619048,bdtwQxwySN0,28.247,39.484,CMU-MOSEI,negative
bdtwQxwySN0[8],en,"People have also accused me of laughing or smiling, saying that I am prideful and that I make fun of others who are in sin. This is also a lie.","['sp' 'people' 'have' 'also' 'accused' 'me' 'of' 'laughing' 'sp' 'or'
 'smiling' 'saying' 'that' 'i' 'sp' 'am' 'and' 'sp' 'i' 'make' 'sp' 'fun'
 'of' 'others' 'who' 'are' 'in' 'sin' 'sp' 'this' 'is' 'also' 'a' 'lie'
 'sp']",0.9163636363636364,bdtwQxwySN0,67.807,80.032,CMU-MOSEI,negative
bfy28AlY-TQ[2],en,"Well, they started saying things to me, you know, dirty things and laughing at the birds and then one kid threw a stone to see how close he could splash the bird and the birds leg-bended like straw and then they all started throwing stones at the birds and I kept screaming stop it! Stop it!","['sp' 'well' 'they' 'started' 'saying' 'things' 'to' 'me' 'you' 'know'
 'sp' 'dirty' 'things' 'and' 'laughing' 'at' 'the' 'birds' 'and' 'sp'
 'then' 'one' 'kid' 'threw' 'a' 'stone' 'to' 'see' 'how' 'close' 'he'
 'could' 'splash' 'the' 'bird' 'and' 'it' 'and' 'sp' 'the' ""bird's"" 'sp'
 'leg' 'bended' 'like' 'straw' 'and' 'they' 'all' 'started' 'throwing'
 'stones' 'at' 'the' 'birds' 'and' 'i' 'kept' 'screaming' 'stop' 'it' 'sp'
 'stop' 'it' 'sp']",0.955631399317406,bfy28AlY-TQ,73.993,96.375,CMU-MOSEI,negative
bfy28AlY-TQ[4],en,"But they couldn't hear me, not to that ugly music on their radios. So I ran and got the zoo guard. We got us club and we ran back to the place of the birds and the kids were gone.","['stop' 'sp' 'it' 'but' 'they' ""couldn't"" 'hear' 'me' 'not' 'through'
 'that' 'ugly' 'music' 'on' 'their' 'radios' 'so' 'sp' 'i' 'sp' 'ran'
 'and' 'got' 'the' 'zoo' 'guard' 'and' 'he' 'got' 'his' 'club' 'and' 'we'
 'and' 'we' 'ran' 'back' 'to' 'the' 'place' 'to' 'the' 'birds' 'and' 'sp'
 'the' 'kids' 'were' 'gone' 'sp']",0.8923884514435696,bfy28AlY-TQ,114.401,126.406,CMU-MOSEI,negative
bpvYdXVlgvc[5],en,"go forward, they're not going to give this thing any floor time at all because they know that Donald Trump is not going to divest from his corporations.","['go' 'forward' ""they're"" 'not' 'going' 'to' 'give' 'this' 'thing' 'any'
 'floor' 'time' 'at' 'all' 'sp' 'because' 'they' 'know' 'that' 'donald'
 'trump' 'is' 'not' 'going' 'to' 'divest' 'sp' 'from' 'his' 'corporations'
 'sp']",0.9641693811074918,bpvYdXVlgvc,42.704,51.646,CMU-MOSEI,negative
cHBRDdSXLtU[0],en,The economic crisis was becoming such a crisis. The action is now not taken to put in employment in the creation of quality and point of the centre of New Jenga and economic policy internationally.,"['sp' 'john' 'sp' 'the' 'economic' 'crisis' 'is' 'becoming' 'such' 'a'
 'crisis' 'of' 'actions' 'now' 'not' 'taken' 'for' 'employment' 'and'
 'the' 'creation' 'of' 'equality' 'in' 'employment' 'sp' 'the' 'center'
 'of' 'the' 'agenda' 'sp' 'on' 'economic' 'sp' 'policy' 'internationally'
 'sp']",0.9242424242424242,cHBRDdSXLtU,0.0,11.787,CMU-MOSEI,negative
cUm0TN3vXRc[0],en,I know it's been a while since I uploaded a video and left you all with nothing after starting Undertale and tells us that's staring at. But I do plan on getting back into those games.,"['month' 'sp' 'i' 'know' ""it's"" 'been' 'awhile' 'since' 'i' 'sp' 'a'
 'video' 'sp' 'and' 'i' 'left' 'you' 'all' 'with' 'sp' 'nothing' 'after'
 'starting' 'and' 'tales' 'of' 'sp' 'but' 'i' 'do' 'plan' 'on' 'getting'
 'back' 'sp' 'into' 'those' 'games' 'i' 'sp']",0.8588235294117647,cUm0TN3vXRc,5.329,15.349,CMU-MOSEI,negative
d-Uw_uZyUys[0],en,"You see, restaurants campaign is saying that I don't have the experience to be president.","['sp' 'you' 'see' 'sp' 'campaign' 'is' 'sp' 'saying' 'that' 'i' ""don't""
 'have' 'sp' 'the' 'experience' 'sp' 'to' 'be' 'president' 'sp']",0.8823529411764706,d-Uw_uZyUys,1.64761904762,8.25487528345,CMU-MOSEI,negative
d-Uw_uZyUys[3],en,"Don't interrupt me while I'm speaking. You see James, you are promoting stereotypes. You are advancing this idea that women are weaker than men. You're playing right into the hands of rest. And you know what? You're playing to the hands of anyone and even still out there that thinks that women are not strong enough to become a men's chief. Governor, I'm talking about you.","['sp' ""don't"" 'interrupt' 'me' 'while' 'i' 'am' 'speaking' 'sp' 'you'
 'see' 'james' 'you' 'are' 'sp' 'promoting' 'sp' 'stereotypes' 'sp' 'you'
 'sp' 'are' 'advancing' 'this' 'idea' 'that' 'sp' 'women' 'are' 'weaker'
 'than' 'men' 'sp' 'you' 'are' 'playing' 'right' 'into' 'the' 'sp' 'hands'
 'of' 'reston' 'sp' 'and' 'you' 'sp' 'know' 'what' 'you' 'are' 'playing'
 'into' 'the' 'hands' 'of' 'sp' 'anyone' 'sp' 'any' 'imbecile' 'out'
 'there' 'sp' 'that' 'thinks' 'women' 'sp' 'are' 'not' 'strong' 'fit'
 'enough' 'to' 'be' 'commander' 'in' 'chief' 'sp' 'governor' ""i'm""
 'talking' 'about' 'you' 'sp']",0.9148936170212766,d-Uw_uZyUys,102.687981859,128.411791383,CMU-MOSEI,negative
d-Uw_uZyUys[4],en,"For seven years I served the United States Army, which seven years more than he ever did. A fact that you conveniently omitted from my inter-James.","['sp' 'for' 'seven' 'years' 'i' 'served' 'the' 'united' 'states' 'army'
 'which' 'sp' 'is' 'seven' 'years' 'more' 'than' 'he' 'ever' 'did' 'sp'
 'a' 'fact' 'sp' 'that' 'you' 'conveniently' 'omitted' 'from' 'my' 'intro'
 'james' 'sp']",0.9090909090909092,d-Uw_uZyUys,128.579138322,139.516553288,CMU-MOSEI,negative
dZK01jhM27k[2],en,"doesn't it make sense for the guardian to maximize a person's self-determination by empowering that person to use supported decision-making? I mean, think","['guardianship' 'sp' 'it' 'make' 'sense' 'sp' 'for' 'the' 'guardian' 'to'
 'maximize' 'a' 'sp' 'self' 'determination' 'sp' 'by' 'empowering' 'sp'
 'that' 'person' 'to' 'use' 'sp' 'supported' 'decision' 'making' 'i'
 'mean' 'think']",0.9205298013245032,dZK01jhM27k,43.273,53.572,CMU-MOSEI,negative
efLrpnuLwyU[8],en,"If you'd think that after this, they might give it up and stop trying to refute an anti-bullying campaign.","[""you'd"" 'think' 'that' 'after' 'this' 'they' 'might' 'give' 'it' 'up'
 'and' 'stop' 'trying' 'to' 'refute' 'an' 'anti' 'bullying' 'campaign']",0.961904761904762,efLrpnuLwyU,34.1648526077,39.4927437642,CMU-MOSEI,negative
fbHlBmq7Ipo[1],en,"Here's the deal. Because of the influence of corporate and big donor money in politics, our federal government doesn't represent you. The bottom","['district' 'sp' 'the' 'sp' 'deal' 'sp' 'because' 'of' 'the' 'influence'
 'of' 'corporate' 'and' 'big' 'donor' 'money' 'in' 'politics' 'our'
 'federal' 'government' 'represent' 'you' 'sp' 'the' 'bottom']",0.9247311827956988,fbHlBmq7Ipo,3.8126984127,12.106122449,CMU-MOSEI,negative
fbHlBmq7Ipo[3],en,We want a government that actually represents the people and we want,"['politics' 'we' 'want' 'a' 'government' 'that' 'actually' 'represents'
 'the' 'people' 'sp' 'and' 'we' 'want']",0.9241379310344828,fbHlBmq7Ipo,44.6399092971,48.4136054422,CMU-MOSEI,negative
gR4gM_WXesQ[6],en,"Her family life isn't too great, as her stepfather abuses her mother and verbally abuses her.","['father' 'sp' 'her' 'family' 'life' 'too' 'great' 'sp' 'as' 'her'
 'father' 'abuses' 'her' 'mother' 'and' 'verbally' 'abuses' 'her' 'sp']",0.9171270718232044,gR4gM_WXesQ,11.974,18.581,CMU-MOSEI,negative
hF6kFQPdBjY[2],en,It needs to be consistent and it needs to be expected to continue. And you will need to calculate ratios with the loan officer in order to determine what types of loan programs and products will be available to you.,"['it' 'sp' 'it' 'needs' 'to' 'be' 'sp' 'consistent' 'sp' 'and' 'sp' 'it'
 'needs' 'to' 'be' 'expected' 'to' 'continue' 'sp' 'and' 'sp' 'you' 'will'
 'need' 'to' 'calculate' 'ratios' 'with' 'the' 'loan' 'officer' 'sp' 'in'
 'order' 'to' 'determine' 'what' 'types' 'of' 'loan' 'programs' 'and'
 'products' 'will' 'be' 'available' 'sp' 'to' 'you' 'sp']",0.9791183294663574,hF6kFQPdBjY,110.989,125.688,CMU-MOSEI,negative
hGRRlXfH0BY[5],en,"For me the sanction is not fair, because Marquez won his fight.","['sp' 'for' 'me' 'the' 'sanction' 'is' 'not' 'fair' 'sp' 'because'
 'marquez' 'won' 'his' 'fight' 'sp']",0.9291338582677166,hGRRlXfH0BY,46.516,51.088,CMU-MOSEI,negative
hfVXx8hfKak[5],en,They are stuck in pornography and in sin rather than using the internet like Facebook or YouTube for the glory of Jesus. It is a sin.,"['themselves' 'sp' 'they' 'are' 'stuck' 'in' 'pornography' 'and' 'in' 'sp'
 'sin' 'sp' 'rather' 'than' 'using' 'the' 'internet' 'sp' 'like' 'sp' 'or'
 'for' 'sp' 'the' 'sp' 'glory' 'of' 'jesus' 'it' 'is' 'a' 'sad']",0.8837209302325582,hfVXx8hfKak,39.142,50.11,CMU-MOSEI,negative
hfVXx8hfKak[6],en,"Jesus, it is a sad thing because the devil is using Christians to spread his gospel.","['jesus' 'it' 'is' 'a' 'sad' 'sp' 'thing' 'because' 'sp' 'the' 'devil'
 'sp' 'is' 'using' 'christians' 'sp' 'to' 'spread' 'his' 'gospel' 'sp']",0.963855421686747,hfVXx8hfKak,49.11,58.261,CMU-MOSEI,negative
hkGN5q3OOCE[1],en,"If you don't have a business and you just put your money into a savings account, be prepared to have a very low rate of return.","['that' 'sp' 'if' 'you' ""don't"" 'sp' 'have' 'a' 'business' 'and' 'you'
 'just' 'put' 'your' 'money' 'into' 'a' 'savings' 'account' 'sp' 'be'
 'prepared' 'to' 'have' 'a' 'very' 'low' 'rate' 'of' 'return' 'sp' 'so']",0.9465648854961832,hkGN5q3OOCE,50.696,58.551,CMU-MOSEI,negative
hqzF4IDaIYE[0],en,It's a bedrock of all rights because if you don't have legal capacity then your rights are taken away.,"['the' 'sp' 'bedrock' 'sp' 'of' 'all' 'rights' 'because' 'if' 'you' 'have'
 'legal' 'capacity' 'then' 'your' 'rights' 'sp' 'are' 'taken' 'sp' 'away'
 'sp' 'and']",0.9494949494949496,hqzF4IDaIYE,0.0,5.491,CMU-MOSEI,negative
i6UngvEEuNs[0],en,"Well, actually no one really saw the depth that we were going to plunge to. Nobody saw it.","['sp' 'well' 'actually' 'no' 'one' 'really' 'saw' 'sp' 'the' 'depth'
 'that' 'we' 'were' 'going' 'to' 'plunge' 'to' 'nobody' 'saw']",0.9378531073446328,i6UngvEEuNs,5.998,11.438,CMU-MOSEI,negative
iEOBNT0HFtU[4],en,Transparent economies aren't an alternative to growth in the global economy. There are fundamental conditions of that growth.,"['sp' 'transparent' 'economies' 'sp' ""aren't"" 'an' 'alternative' 'to'
 'growth' 'sp' 'in' 'the' 'global' 'economy' 'sp' ""they're"" 'a'
 'fundamental' 'condition' 'sp' 'of' 'that' 'growth' 'sp']",0.937007874015748,iEOBNT0HFtU,89.089,96.893,CMU-MOSEI,negative
icIS9VfbzMw[8],en,Don't pay to go to the airport lounge. It's never worth it. You think there's gonna be,"['lounge' ""don't"" 'pay' 'to' 'go' 'to' 'the' 'airport' 'lounge' ""it's""
 'never' 'worth' 'it' 'you' 'think' ""there's"" 'gonna']",0.8839779005524862,icIS9VfbzMw,82.723,86.298,CMU-MOSEI,negative
izFBeXMTgds[4],en,"About four years ago, you may remember Anderson Cooper put me on his ridiculous and made fun of me for pointing out all the sexual symbolism in the Denver Airport murals.","['sp' 'about' 'four' 'years' 'ago' 'you' 'may' 'remember' 'sp' 'anderson'
 'cooper' 'sp' 'put' 'me' 'on' 'his' 'sp' 'and' 'sp' 'made' 'fun' 'of'
 'me' 'for' 'sp' 'pointing' 'out' 'all' 'the' 'sp' 'sexual' 'symbolism'
 'in' 'the' 'denver' 'airport' 'murals' 'sp']",0.9454545454545454,izFBeXMTgds,24.576,37.359,CMU-MOSEI,negative
jVayR0VClxQ[6],en,The reason why you are blocked off from me is because of your sin.,"['sp' 'the' 'reason' 'why' 'you' 'are' 'blocked' 'off' 'from' 'me' 'sp'
 'is' 'sp' 'because' 'of' 'your' 'sin' 'leave']",0.9142857142857144,jVayR0VClxQ,62.749,71.312,CMU-MOSEI,negative
jYT3-RQFy1U[0],en,It's absurd for the ICC to ignore international law and agreements under which the Palestinians don't have a state and can only get one through direct negotiations with Israel.,"['sp' 'absurd' 'for' 'the' 'to' 'sp' 'ignore' 'international' 'law' 'and'
 'agreements' 'sp' 'under' 'which' 'the' 'palestinians' ""don't"" 'have' 'a'
 'state' 'sp' 'and' 'can' 'only' 'get' 'one' 'through' 'direct'
 'negotiations' 'with' 'israel' 'sp']",0.956772334293948,jYT3-RQFy1U,6.477,18.821,CMU-MOSEI,negative
jYT3-RQFy1U[2],en,Now the Palestinians are cynically manipulating the ICC to deny the Jewish state the right to defend itself against the very war crimes and the very terror that the court was established to prevent.,"['sp' 'now' 'the' 'palestinians' 'are' 'cynically' 'manipulating' 'the'
 'to' 'sp' 'deny' 'the' 'jewish' 'state' 'the' 'right' 'to' 'defend'
 'itself' 'sp' 'against' 'the' 'very' 'war' 'crimes' 'sp' 'and' 'the'
 'very' 'terror' 'sp' 'that' 'the' 'court' 'was' 'established' 'sp' 'to'
 'prevent' 'sp']",0.9695431472081218,jYT3-RQFy1U,116.397,130.387,CMU-MOSEI,negative
jYT3-RQFy1U[5],en,"But this decision is even more pro-Posterous, even that Israel is legitimately defending itself against Palestinian terrorists who routinely commit multiple war crimes.","['sp' 'but' 'this' 'decision' 'is' 'even' 'more' 'sp' 'preposterous' 'sp'
 'given' 'that' 'israel' 'is' 'legitimately' 'defending' 'itself' 'sp'
 'against' 'palestinian' 'terrorists' 'sp' 'who' 'commit' 'multiple' 'war'
 'crimes' 'sp']",0.9296636085626911,jYT3-RQFy1U,42.585,54.49,CMU-MOSEI,negative
jYT3-RQFy1U[6],en,"They deliberately fire thousands of rockets at our civilians while hiding behind Palestinian civilians whom they use as a human shield. And here's the ultimate folly of this decision. It's a democracy of Israel, a world leader in fighting terrorism which is to behold to the dark in the hake while the terrorist war criminals of Hamas are the ones who are going to be pressing the charges.","['sp' 'they' 'deliberately' 'fire' 'thousands' 'of' 'rockets' 'at' 'our'
 'civilians' 'sp' 'while' 'hiding' 'behind' 'palestinian' 'civilians' 'sp'
 'whom' 'they' 'use' 'a' 'human' 'shield' 'sp' 'and' ""here's"" 'the'
 'ultimate' 'folly' 'of' 'this' 'decision' 'sp' 'it' 'is' 'the'
 'democracy' 'of' 'israel' 'sp' 'a' 'world' 'leader' 'in' 'fighting'
 'terrorism' 'sp' 'which' 'is' 'to' 'be' 'hauled' 'to' 'the' 'dock' 'in'
 'the' 'hague' 'sp' 'while' 'the' 'terrorist' 'war' 'criminals' 'of'
 'hamas' 'sp' 'are' 'the' 'ones' 'who' 'are' 'going' 'to' 'be' 'pressing'
 'the' 'charges' 'sp']",0.9578544061302682,jYT3-RQFy1U,54.068,81.578,CMU-MOSEI,negative
jscKL5jS-SQ[6],en,So I encourage you to go on your knees before Jesus and work things out with Him.,"['sp' 'so' 'i' 'encourage' 'you' 'to' 'go' 'on' 'your' 'knees' 'before'
 'jesus' 'and' 'work' 'sp' 'things' 'out' 'with' 'sp' 'him' 'sp']",0.926829268292683,jscKL5jS-SQ,134.955,140.774,CMU-MOSEI,negative
k8NgVOCDYKM[10],en,"The deal would not shut down a single nuclear facility at Iran, would not destroy a single centrifuge in Iran, and will not stop R&D on Iran's advanced centrifuges.","['the' 'deal' 'would' 'not' 'shut' 'down' 'sp' 'a' 'single' 'sp' 'nuclear'
 'facility' 'in' 'iran' 'sp' 'would' 'not' 'destroy' 'sp' 'a' 'single'
 'centrifuge' 'in' 'iran' 'sp' 'and' 'will' 'not' 'stop' 'on' 'sp'
 ""iran's"" 'advanced' 'centrifuges']",0.9353846153846154,k8NgVOCDYKM,24.806122449,37.9761904762,CMU-MOSEI,negative
k8NgVOCDYKM[11],en,"The deal would lift sanctions almost immediately, and this at the very time that Iran is stepping up its aggression in terror in the region and beyond the region.","['the' 'deal' 'would' 'lift' 'sanctions' 'almost' 'immediately' 'sp' 'and'
 'this' 'at' 'the' 'very' 'time' 'that' 'iran' 'is' 'stepping' 'up' 'its'
 'aggression' 'and' 'terror' 'sp' 'in' 'the' 'region' 'sp' 'beyond' 'the'
 'region']",0.9780564263322884,k8NgVOCDYKM,53.9698412698,63.5780045351,CMU-MOSEI,negative
k8NgVOCDYKM[2],en,"And it might very well spark nuclear arms race throughout the Middle East, and it would greatly increase the risks of terrible war.","['and' 'it' 'might' 'very' 'well' 'spark' 'a' 'nuclear' 'arms' 'race' 'sp'
 'throughout' 'the' 'middle' 'east' 'sp' 'and' 'it' 'would' 'greatly'
 'increase' 'sp' 'the' 'risks' 'sp' 'of' 'terrible' 'war']",0.9618320610687024,k8NgVOCDYKM,101.232426304,110.042403628,CMU-MOSEI,negative
k8NgVOCDYKM[5],en,Iran is a regime that openly calls for Israel's destruction and openly and actively works towards that end.,"['iran' 'is' 'a' 'regime' 'that' 'sp' 'openly' 'calls' 'for' ""israel's""
 'destruction' 'sp' 'and' 'openly' 'sp' 'and' 'actively' 'works' 'towards'
 'that' 'end']",0.9629629629629628,k8NgVOCDYKM,133.858276644,141.490929705,CMU-MOSEI,negative
